Video_Title,Video_ID,User_Name,Comment_Content,Published_Date,SentimentScore,PositiveWords,NegativeWords,AgreeableWords,NeutralRaceWords,WhiteSlurWords,BlackSlurWords,HispanicSlurWords,GeneralSlurs
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Mahalet Carter,hahahaha this is soooo true my white girlfriends do this all the  time...still got love for them tho  ,2013-08-07,-0.375,3,0,1,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,ThePrimeSinisterr,One thing i noticed about white girls is that they say  black  differently  then when they say  black  referring to a black person. They put more  emphasis on the word.  He s a BLLLLACK guy.  LMAO lol  thats what makes the  world interesting. All races are unique in their own way. Peace,2013-08-07,-0.375,2,0,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,yupmonk3yzrul3, Dreadnaught89 but actually  i ve heard every single one of these. like not  even just a few like a lot of people have been saying. i ve heard ALLL of  these lines  including the ones in her previous video. it s kind of sad...,2013-08-07,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,ThatLadyDray,LMAO  Girl...if I had a nickle for everytime I heard something along these  lines. Growing up in WV  being the ONLY black female in my graduating class    going to a prodominantly white college  lol...child  ROFL. I just wish  you would ve added the famous  Sometimes I forget that you re black.  Then  they wonder why you re offended  lol. That s one of my favorites. Keep  doing your thing girl  ,2013-08-07,-0.375,2,1,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,101ahmere,What if you made a part 3  Just food for thought.. ,2013-08-07,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, BigBlyeEyes1234 moronic in terms of cultural sensitivity  yes. but like i  said  it doesn t mean that person is a complete idiot. just sheltered. when  it s been said to me they meant it with all sincerity. they really believed  they were giving me a compliment  while simultaneously suggesting that all  other black girls are  scary and bad  which is why me being nice and normal  was so refreshing. so no  at the time i took offense because it was  offensive. ,2013-08-07,-0.375,0,0,1,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,countrygiri,Good video  I ve heard other girls say these things to some of my friends XD,2013-08-08,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Manicallaughter17,instead of the  you know your dad   I got  your parents are still  together  .,2013-08-08,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,richzero0,LMAOOOOOOO   help me ,2013-08-08,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Dreadnaught89,My goodness. the truth that this video displays is almost uncanny. ,2013-08-08,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Promise smith, Aerogirl777 lol ,2013-08-09,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,KaeDaeAllDay, mizzdorkster You just did want you told others to stop doing.  See  Your  own paragraph. ,2013-08-09,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, ThatLadyDray i included  it s almost like you re not black  in the first  video    glad you enjoyed it and were able to relate ,2013-08-09,-0.375,0,0,2,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,MinorKeys88, I ve always wanted to adopt a little black boy.  If I had a little black  boy for every time I ve heard this one...,2013-08-11,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,twistedechoes,I have a great butt already.   ,2013-08-11,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,cloudxixpuff,i totally dated a black guy in college  my parents were piiiissseeedd ,2013-08-11,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,M. Lanuza,Thx God I dont live in USA,2013-08-12,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,264zn,my parents were..pissed,2013-08-12,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,wolfywox, You know your dad    God  that one had me rolling. XD,2013-08-12,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Stanley Terrell Anderson II,The funny thing about this is that some of these things are said by white  guys...to black guys. ,2013-08-12,-0.375,1,0,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Promise smith, mizzdorkster well said ,2013-08-12,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,oldjaghead, chescaleigh hold on check it.. there must have been a reason in the first  place for them to think black girls were scary and bad..Being sheltered  can t hide that much.. not with all the shade in the world.,2013-08-12,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,GHnine Ofeleven,Chesca you are tooooo much  Love how you take the realism and turn it into  humor  Been there experienced some of same thing s  ,2013-08-12,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,LittleOysterAnnie,Please tell me people have not said these thing to you...,2013-08-12,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,edgar kouajiep,you are really stupid,2013-08-12,-0.375,0,0,0,0,0,0,0,1
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Faith Loven,I meet a person like that but i thought it was funny because she never been  around a black person before and i was her first time and she was saying  some of the things in this video ..,2013-08-13,-0.375,1,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, BigBlyeEyes1234 actually  no. smart people can be sheltered. that doesn t  make them stupid or bad people. ,2013-08-13,-0.375,0,0,1,0,0,0,0,1
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, TheStraatjutter discrimination would mean that i m prohibiting you from  doing something  I got  your parents are still  together  .,2013-08-13,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,richzero0,LMAOOOOOOO   help me ,2013-08-15,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Dreadnaught89,My goodness. the truth that this video displays is almost uncanny. ,2013-08-15,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Promise smith, Aerogirl777 lol ,2013-08-16,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,KaeDaeAllDay, mizzdorkster You just did want you told others to stop doing.  See  Your  own paragraph. ,2013-08-16,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, ThatLadyDray i included  it s almost like you re not black  in the first  video    glad you enjoyed it and were able to relate ,2013-08-16,-0.375,0,0,2,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,MinorKeys88, I ve always wanted to adopt a little black boy.  If I had a little black  boy for every time I ve heard this one...,2013-08-16,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,twistedechoes,I have a great butt already.   ,2013-08-17,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,cloudxixpuff,i totally dated a black guy in college  my parents were piiiissseeedd ,2013-08-17,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,M. Lanuza,Thx God I dont live in USA,2013-08-17,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,264zn,my parents were..pissed,2013-08-17,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,wolfywox, You know your dad    God  that one had me rolling. XD,2013-08-17,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Stanley Terrell Anderson II,The funny thing about this is that some of these things are said by white  guys...to black guys. ,2013-08-17,-0.375,1,0,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Promise smith, mizzdorkster well said ,2013-08-17,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,oldjaghead, chescaleigh hold on check it.. there must have been a reason in the first  place for them to think black girls were scary and bad..Being sheltered  can t hide that much.. not with all the shade in the world.,2013-08-18,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,GHnine Ofeleven,Chesca you are tooooo much  Love how you take the realism and turn it into  humor  Been there experienced some of same thing s  ,2013-08-19,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,LittleOysterAnnie,Please tell me people have not said these thing to you...,2013-08-20,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,edgar kouajiep,you are really stupid,2013-08-20,-0.375,0,0,0,0,0,0,0,1
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Faith Loven,I meet a person like that but i thought it was funny because she never been  around a black person before and i was her first time and she was saying  some of the things in this video ..,2013-08-20,-0.375,1,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, BigBlyeEyes1234 actually  no. smart people can be sheltered. that doesn t  make them stupid or bad people. ,2013-08-20,-0.375,0,0,1,0,0,0,0,1
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, TheStraatjutter discrimination would mean that i m prohibiting you from  doing something because of your race. this video isn t limiting your  rights. if you haven t said these things then you shouldn t feel bad. but  if you have  try to put yourself in someone else s shoes and see how  hurtful these comments are,2013-08-21,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Bridgett Milligan, mizzdorkster Nice paragraph ,2013-08-21,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Tom Bruggeman,i am going to kill my self now   ,2013-08-22,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Tom Bruggeman,no ammo   im not even american .. im from Europe and we never say shit like  that over there but still... GOD i feel bad   ,2013-08-22,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,jc4life1,you know your dad   lol i ve heard all of    these smh  there s a line  between ignorance  disrespect and stupidity. just have to have a sense of  humor and know the differences. Not everything is meant to offend    Black    went to a white high school,2013-08-22,-0.375,1,2,0,2,0,0,0,1
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Taylor Marie,OMG OMG OMG THIS IS SO TRUE     lmao,2013-08-22,-0.375,2,0,1,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,tygerrstile,this was good true and funny    like it or lump it  dont be mad at her  because she posted it. as for shit philly girls say or shit black girls say  all of these videos are equally annoying. this was the best to me..and it  was smart b c its not shit white girls say. its specific  its what they say  to black girls. and as a black woman chesca can come directly from her own  experience..rather than telling us in a general way how white girls are. i  can co sign it. ,2013-08-23,-0.375,2,0,1,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,tygerrstile,        my apologies  what SOME white ppl say.....,2013-08-24,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,tygerrstile,this is quite educational... n should be called shit white people shouldnt  say,2013-08-24,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Dancer Don,Hate to say this  since this very funny set of videos has such a serious  social message  but you look pretty damn hot in the blonde wig girl    ,2013-08-25,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Tom Bruggeman,did anyone feel discriminated watching this   i mean as a white person ...  i never felt this bad      ,2013-08-25,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Martin Williams,Sorry chesca but with the first one alone you were better,2013-08-25,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Bridgett Milligan, chescaleigh Same here  I really couldn t relate to any of the phrases or  actions in these videos. Although hilarious  I don t really know any white  girls like the one you play in this video.,2013-08-27,-0.375,1,0,1,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, Aerogirl777 ha  i know right  ,2013-08-27,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Bridgett Milligan, tvfanatic1992 Not really  his video    was about general phrases. Most of  Chescaleigh s are related to race.  Cute for a black guy       Come on  who  says that  ,2013-08-27,-0.375,0,0,1,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Bridgett Milligan, SuperQueenShay Interestingly enough  The Shit Black Girls Say  was about  shit they talk about   that is my jam    basketball wives is on  or   Bae...   Ughh I cain t stand him ... Etc. However this video depicts because of your race. this video isn t limiting your  rights. if you haven t said these things then you shouldn t feel bad. but  if you have  try to put yourself in someone else s shoes and see how  hurtful these comments are,2013-08-28,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Bridgett Milligan, mizzdorkster Nice paragraph ,2013-08-28,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Tom Bruggeman,i am going to kill my self now   ,2013-08-28,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Tom Bruggeman,no ammo   im not even american .. im from Europe and we never say shit like  that over there but still... GOD i feel bad   ,2013-08-29,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,jc4life1,you know your dad   lol i ve heard all of    these smh  there s a line  between ignorance  disrespect and stupidity. just have to have a sense of  humor and know the differences. Not everything is meant to offend    Black    went to a white high school,2013-08-29,-0.375,1,2,0,2,0,0,0,1
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Taylor Marie,OMG OMG OMG THIS IS SO TRUE     lmao,2013-08-29,-0.375,2,0,1,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,tygerrstile,this was good true and funny    like it or lump it  dont be mad at her  because she posted it. as for shit philly girls say or shit black girls say  all of these videos are equally annoying. this was the best to me..and it  was smart b c its not shit white girls say. its specific  its what they say  to black girls. and as a black woman chesca can come directly from her own  experience..rather than telling us in a general way how white girls are. i  can co sign it. ,2013-08-29,-0.375,2,0,1,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,tygerrstile,        my apologies  what SOME white ppl say.....,2013-08-31,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,tygerrstile,this is quite educational... n should be called shit white people shouldnt  say,2013-08-31,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Dancer Don,Hate to say this  since this very funny set of videos has such a serious  social message  but you look pretty damn hot in the blonde wig girl    ,2013-08-31,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Tom Bruggeman,did anyone feel discriminated watching this   i mean as a white person ...  i never felt this bad      ,2013-09-05,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Martin Williams,Sorry chesca but with the first one alone you were better,2013-09-06,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Bridgett Milligan, chescaleigh Same here  I really couldn t relate to any of the phrases or  actions in these videos. Although hilarious  I don t really know any white  girls like the one you play in this video.,2013-09-06,-0.375,1,0,1,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, Aerogirl777 ha  i know right  ,2013-09-06,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Bridgett Milligan, tvfanatic1992 Not really  his video    was about general phrases. Most of  Chescaleigh s are related to race.  Cute for a black guy       Come on  who  says that  ,2013-09-11,-0.375,0,0,1,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Bridgett Milligan, SuperQueenShay Interestingly enough  The Shit Black Girls Say  was about  shit they talk about   that is my jam    basketball wives is on  or   Bae...   Ughh I cain t stand him ... Etc. However this video depicts  everything the white bitch would say related to race  my favorite   They re  not your stereotypical black people  jou knowhat imean   Hilarious. Not  really taking sides  just providing you with the reasoning for the race  war. ,2013-09-11,-0.375,1,1,1,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Martin Williams, chescaleigh no is that when i write comments like this people start  insulting me,2013-09-11,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, WillyYCompany don t be sorry. you re entitled to your opinion. i hadn t  intended on making another one  but i made it because people asked for it  ,2013-09-11,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Alyssa Wright,sooo Funny   ,2013-09-12,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, windigoking thanks for looking out  but promise i m not offended. i ve  been called every name in the book over the internet and it doesn t phase  me. i know i didn t do anything wrong by making this series and the  positive response and the doors it has opened for me are proof that the  message was received loud and clear. thanks again,2013-09-13,-0.375,0,1,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,gregkrazanski,LOL you are damn funny  such good comic timing. 0 59 and 1 09 sections made  me laugh out loud so hard haha.,2013-09-13,-0.375,3,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,51Saffron,Well we should have a white history month because soon we will be history  according to statistics. ,2013-09-13,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Krystaelll,If you make another video you should include that  Are you guys related    question. Just saying  P By the way  I m loving the videos. It s funny  cos  they re true.,2013-09-13,-0.375,2,0,2,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,kindanice6,How the hell is this reverse racism  She is simply sharing the experiences  she and many other black girls have experienced  including myself. She  isn t bashing white females. If you are white and feel offended by this   I ll naturally assume that you are guilty of saying these ignorant  comments. ,2013-09-13,-0.375,0,2,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Autumn Carson,its never this serious. ,2013-09-13,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,gmcmim1, SuperQueenShay I agree. It is because whites are not really use to hearing  how they are viewed at least vnot negatively  lol. Both 1 and 2 of these  series are true. ,2013-09-14,-0.375,2,0,1,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,|ohBEEone|,ONCE AGAIN YOUTUBERS  stop commenting these paragraphs  no one wants to  hear your opinion  just say a simple  haha that was funny  or GTFO   geeeeeeeeesh  why waste your time typing so many words for something so  simple and NO ONE cares about it   kay  bye.   ,2013-09-14,-0.375,2,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Bennie Peterson,everytime the white girl suggested something she says  Hes BLACK,2013-09-14,-0.375,0,0,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,deQueenofFrance, wogfun just to clarify racism is not specific to discrimination or hatred  towards black people. Racism is defined as the belief that any one race is  superior to another. So there is no need to refer to any negative  perceptions of white people as  reverse racism .,2013-09-15,-0.375,0,0,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,tvfanatic1992, SuperQueenShay lol i agree but i think it started a  race war  bcuz in the  everything the white bitch would say related to race  my favorite   They re  not your stereotypical black people  jou knowhat imean   Hilarious. Not  really taking sides  just providing you with the reasoning for the race  war. ,2013-09-18,-0.375,2,1,1,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Martin Williams, chescaleigh no is that when i write comments like this people start  insulting me,2013-09-18,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, WillyYCompany don t be sorry. you re entitled to your opinion. i hadn t  intended on making another one  but i made it because people asked for it  ,2013-09-18,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Alyssa Wright,sooo Funny   ,2013-09-18,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, windigoking thanks for looking out  but promise i m not offended. i ve  been called every name in the book over the internet and it doesn t phase  me. i know i didn t do anything wrong by making this series and the  positive response and the doors it has opened for me are proof that the  message was received loud and clear. thanks again,2013-09-18,-0.375,0,1,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,gregkrazanski,LOL you are damn funny  such good comic timing. 0 59 and 1 09 sections made  me laugh out loud so hard haha.,2013-09-18,-0.375,3,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,51Saffron,Well we should have a white history month because soon we will be history  according to statistics. ,2013-09-19,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Krystaelll,If you make another video you should include that  Are you guys related    question. Just saying  P By the way  I m loving the videos. It s funny  cos  they re true.,2013-09-20,-0.375,2,0,2,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,kindanice6,How the hell is this reverse racism  She is simply sharing the experiences  she and many other black girls have experienced  including myself. She  isn t bashing white females. If you are white and feel offended by this   I ll naturally assume that you are guilty of saying these ignorant  comments. ,2013-09-20,-0.375,0,2,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Autumn Carson,its never this serious. ,2013-09-20,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,gmcmim1, SuperQueenShay I agree. It is because whites are not really use to hearing  how they are viewed at least vnot negatively  lol. Both 1 and 2 of these  series are true. ,2013-09-20,-0.375,2,0,1,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,|ohBEEone|,ONCE AGAIN YOUTUBERS  stop commenting these paragraphs  no one wants to  hear your opinion  just say a simple  haha that was funny  or GTFO   geeeeeeeeesh  why waste your time typing so many words for something so  simple and NO ONE cares about it   kay  bye.   ,2013-09-20,-0.375,2,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Bennie Peterson,everytime the white girl suggested something she says  Hes BLACK,2013-09-20,-0.375,0,0,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,deQueenofFrance, wogfun just to clarify racism is not specific to discrimination or hatred  towards black people. Racism is defined as the belief that any one race is  superior to another. So there is no need to refer to any negative  perceptions of white people as  reverse racism .,2013-09-20,-0.375,0,0,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,tvfanatic1992, SuperQueenShay lol i agree but i think it started a  race war  bcuz in the   shit white girls say  video it was a black girl who was portraying a white  girl nd in the  shit black girls say  video  it was a fellow black person  portraying a black female. so i guess some white ppl saw it as black ppl  calling them out.,2013-09-20,-0.375,1,0,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,badpappy1, wogfun I am guessing  you re white  right ,2013-09-20,-0.375,0,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,kiakiakia333,EVERYTHING SHE SAID WAS SAID TO ME   SHE S JUST BEING HONEST  ,2013-09-21,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,nappturalprincess,OMG OMG OMG  Hilarity  A white girl has said each one of these things to  me   These are funny bc they are based on factual experiences black women  can relate to...girl  keep them coming   antilacefrontPSA,2013-09-21,-0.375,1,0,1,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Tanisha Coleman,SORRY BUT THIS IS SOOO TRUE  LMFAO ,2013-09-21,-0.375,2,0,1,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,luckycharms34,Ive have most of these comments said to me  lolz,2013-09-21,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Kanona80,Who are these white girls that say this shit lol  ,2013-09-25,-0.375,1,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,B.N.B., chescaleigh HEATERS GONNA HEAT  UR AWESOME AND HELLA FUNNY  WINNING ,2013-09-25,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,chescaleigh, SuperQueenShay apparently making fun of black women and suggesting they  can t use the computer and are all in abusive relationships is ok  P i  thought that video had some funny moments  it just didn t relate to me  because i don t say or do any of those things. ,2013-09-25,-0.375,1,0,1,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Sarah Williams, SuperQueenShay I feel like the shit black girls say didn t focus so much  on just the racist part only.,2013-09-25,-0.375,0,1,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,tkl143,Can we just change all of the titles of these kinds of videos to  Shit  Ignorant People Say   and be done with it  I don t particularly like being  lumped in with morons who say stuff like this just because I happen to have  skin color and gender in common with them. ,2013-09-27,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Tiamat Michelle Hart,Oh  and Isis and I are both obsessed with Storm  you are to be  congratulated on your portrayal of her   xoxo,2013-09-27,-0.375,0,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Alizalynn92,this video is awesome and hilarious i hear this stuff a the time,2013-09-27,-0.375,1,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Faeriefighterbri,Please don t think that ALL white girls say shit like that. Some of us are  not that ignorant. lol,2013-09-27,-0.375,1,0,0,1,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,piinkislovexo,hahahahahah this is hilarious  great video  ,2013-09-27,-0.375,2,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,Erica Hector,LOL I think this is soooooooo funny but yeah you gotta laugh at stuff like  this  now when you get to saying the n word ending with an er  thats a sore  spot so thats definitely offensive. Other than that  great job girl keep em  coming      ,2013-09-27,-0.375,2,0,0,0,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,muchomusiclibre,Shit black girls say to their hair stylist... Uh  try to make me look as  much like a white girl as possible. ,2013-09-27,-0.375,0,0,0,2,0,0,0,0
Shit White Girls Say...to Black Girls: 2,YnwqECbNm4Y,badpappy1, wogfun I am guessing  you re white  right ,2013-09-28,-0.375,0,0,0,1,0,0,0,0
